"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","CONDIZIONE_DICH","Condizione e posizione nella professione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2002","2002",0.8,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2003","2003",1.4,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2005","2005",0.3,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2006","2006",1.3,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2007","2007",0.2,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2008","2008",1.3,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2009","2009",1.8,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2010","2010",1.5,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2011","2011",1.6,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2012","2012",0.8,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2013","2013",1.7,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2014","2014",1.2,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2015","2015",0.8,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2016","2016",0.9,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2017","2017",0.8,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2018","2018",0.6,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2019","2019",0.3,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2020","2020",0.4,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2021","2021",0.9,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2022","2022",0.5,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","9","totale","2","disoccupato alla ricerca di nuova occupazione","2023","2023",1,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1993","1993",2214,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1994","1994",2071,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1995","1995",2076,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1996","1996",1895,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1997","1997",1961,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1998","1998",1729,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1999","1999",1644,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2000","2000",1625,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2001","2001",1521,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2002","2002",1589,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2003","2003",1521,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2005","2005",1470,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2006","2006",1417,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2007","2007",1398,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2008","2008",1623,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2009","2009",1614,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",1558,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",1464,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",1388,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",1334,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",1410,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",1310,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2016","2016",1294,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2017","2017",1396,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2018","2018",1347,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2019","2019",1188,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2020","2020",1047,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2021","2021",987,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2022","2022",1005,,
"15_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2023","2023",856,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","1993","1993",0,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","1994","1994",0,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","1995","1995",0,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","1996","1996",0,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","1997","1997",867,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","1998","1998",943,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","1999","1999",971,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2000","2000",1051,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2001","2001",1023,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2002","2002",1176,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2003","2003",886,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2005","2005",1171,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2006","2006",1190,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2007","2007",1277,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2008","2008",1268,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2009","2009",1222,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2010","2010",1399,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2011","2011",1497,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2012","2012",1476,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2013","2013",1560,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2014","2014",1562,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2015","2015",1593,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2016","2016",1822,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2017","2017",1833,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2018","2018",1995,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2019","2019",2084,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2020","2020",2180,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2021","2021",2395,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2022","2022",2258,,
"15_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2023","2023",2417,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","1993","1993",1113,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","1994","1994",1217,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","1995","1995",1028,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","1996","1996",1214,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","1997","1997",1059,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","1998","1998",1183,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","1999","1999",1156,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2000","2000",993,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2001","2001",1140,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2002","2002",1000,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2003","2003",921,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2005","2005",1067,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2006","2006",1267,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2007","2007",1174,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2008","2008",1876,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2009","2009",2568,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2010","2010",2684,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2011","2011",2794,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2012","2012",3453,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2013","2013",3749,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2014","2014",4189,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2015","2015",4131,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2016","2016",3897,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2017","2017",4175,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2018","2018",3890,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2019","2019",3534,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2020","2020",3624,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2021","2021",3669,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2022","2022",3089,,
"15_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","9","totale","2","disoccupato alla ricerca di nuova occupazione","2023","2023",3161,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1993","1993",1.8,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1994","1994",1.5,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1995","1995",1.6,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1996","1996",2,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1997","1997",1.2,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1998","1998",0.9,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","1999","1999",0.7,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2000","2000",1.2,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2001","2001",1.1,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2002","2002",1.2,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2003","2003",1.2,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2005","2005",1.6,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2006","2006",0.6,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2007","2007",1.1,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2008","2008",1.8,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2009","2009",0.9,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",1.5,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",1.8,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",1.2,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",1,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",0.7,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",0.9,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2016","2016",1.5,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2017","2017",1.6,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2018","2018",2.8,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2019","2019",0.5,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2020","2020",1.5,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2021","2021",0.9,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2022","2022",0.7,,
"15_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2023","2023",0.8,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","1993","1993",0,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","1994","1994",0,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","1995","1995",0,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","1996","1996",314,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","1997","1997",319,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","1998","1998",305,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","1999","1999",311,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2000","2000",294,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2001","2001",288,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2002","2002",301,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2003","2003",317,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2005","2005",271,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2006","2006",359,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2007","2007",318,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2008","2008",230,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2009","2009",222,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2010","2010",239,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2011","2011",295,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2012","2012",214,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2013","2013",293,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2014","2014",300,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2015","2015",276,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2016","2016",319,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2017","2017",269,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2018","2018",261,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2019","2019",110,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2020","2020",233,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2021","2021",173,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2022","2022",243,,
"15_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","7","in altra condizione","2023","2023",195,,
"15_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","1993","1993",0,,
"15_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","1994","1994",0,,
"15_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","1995","1995",0,,
"15_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","1996","1996",0,,
"15_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","1997","1997",13.4,,
"15_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","1998","1998",13.7,,
"15_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","9","totale","1B","direttivo, quadro, impiegato","1999","1999",12.2,,
