"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","1997","1997",19.7,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","1998","1998",24.6,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","1999","1999",23.9,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2000","2000",28.8,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2001","2001",24.1,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2002","2002",28.2,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2003","2003",27.6,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2005","2005",28.5,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2006","2006",31,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2007","2007",33.4,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2008","2008",33.1,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2009","2009",33,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2010","2010",36.1,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2011","2011",34.3,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2012","2012",34.8,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2013","2013",36.7,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2014","2014",36.6,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2015","2015",38.3,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2016","2016",33.1,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2017","2017",37.8,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2018","2018",37.6,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2019","2019",40.9,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2020","2020",29.1,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2021","2021",38,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2022","2022",38.8,,
"3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y6-10","6-10 anni","2023","2023",40.7,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","1994","1994",1053,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","1995","1995",980,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","1996","1996",992,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","1997","1997",906,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","1998","1998",918,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","1999","1999",757,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2000","2000",859,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2001","2001",805,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2002","2002",800,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2003","2003",895,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2005","2005",833,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2006","2006",809,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2007","2007",844,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2008","2008",844,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2009","2009",862,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2010","2010",859,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2011","2011",773,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2012","2012",795,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2013","2013",828,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2014","2014",848,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2015","2015",825,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2016","2016",789,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2017","2017",818,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2018","2018",799,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2019","2019",861,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2020","2020",838,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2021","2021",861,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2022","2022",729,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2023","2023",804,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","1994","1994",1375,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","1995","1995",1441,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","1996","1996",1406,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","1997","1997",1388,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","1998","1998",1331,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","1999","1999",1362,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2000","2000",1220,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2001","2001",1282,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2002","2002",1284,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2003","2003",1376,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2005","2005",1448,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2006","2006",1470,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2007","2007",1379,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2008","2008",1366,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2009","2009",1285,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2010","2010",1253,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2011","2011",1260,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2012","2012",1255,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2013","2013",1283,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2014","2014",1277,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2015","2015",1188,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2016","2016",1106,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2017","2017",1168,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2018","2018",1283,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2019","2019",1277,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2020","2020",1367,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2021","2021",1387,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2022","2022",1329,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2023","2023",1286,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","1994","1994",0,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","1995","1995",0,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","1996","1996",671,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","1997","1997",626,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","1998","1998",688,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","1999","1999",715,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2000","2000",699,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2001","2001",708,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2002","2002",749,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2003","2003",831,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2005","2005",877,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2006","2006",921,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2007","2007",996,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2008","2008",1070,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2009","2009",1019,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2010","2010",1114,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2011","2011",1092,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2012","2012",1156,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2013","2013",1200,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2014","2014",1251,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2015","2015",1413,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2016","2016",1289,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2017","2017",1411,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2018","2018",1339,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2019","2019",1254,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2020","2020",1315,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2021","2021",1240,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2022","2022",1313,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2023","2023",1338,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","1994","1994",0,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","1995","1995",,"0","il dato non raggiunge la metà della cifra minima considerata"
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","1996","1996",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","1997","1997",,"0","il dato non raggiunge la metà della cifra minima considerata"
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","1998","1998",,"0","il dato non raggiunge la metà della cifra minima considerata"
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","1999","1999",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2000","2000",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2001","2001",0,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2002","2002",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2003","2003",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2005","2005",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2006","2006",,"0","il dato non raggiunge la metà della cifra minima considerata"
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2007","2007",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2008","2008",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2009","2009",,"0","il dato non raggiunge la metà della cifra minima considerata"
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2010","2010",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2011","2011",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2012","2012",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2013","2013",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2014","2014",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2015","2015",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2016","2016",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2018","2018",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2019","2019",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2020","2020",0.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2021","2021",0.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2022","2022",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2023","2023",0.1,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","1994","1994",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","1995","1995",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","1996","1996",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","1997","1997",19,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","1998","1998",22,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","1999","1999",22,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2000","2000",15,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2001","2001",12,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2002","2002",21,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2003","2003",8,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2005","2005",5,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2006","2006",4,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2007","2007",5,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2008","2008",6,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2009","2009",9,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2010","2010",1,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2011","2011",6,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2012","2012",2,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2013","2013",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2014","2014",1,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2015","2015",1,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2016","2016",2,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2017","2017",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2018","2018",5,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2019","2019",,"0","il dato non raggiunge la metà della cifra minima considerata"
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2020","2020",1,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2021","2021",5,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2022","2022",1,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y15-17","15-17 anni","2023","2023",,"0","il dato non raggiunge la metà della cifra minima considerata"
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","1994","1994",92.3,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","1995","1995",94.6,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","1996","1996",94.4,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","1997","1997",93.7,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","1998","1998",92.5,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","1999","1999",90.8,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2000","2000",89.6,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2001","2001",93.6,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2002","2002",91.7,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2003","2003",91.6,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2005","2005",96.1,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2006","2006",93.1,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2007","2007",93.6,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2008","2008",92.9,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2009","2009",92.1,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2010","2010",91.3,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2011","2011",93.5,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2012","2012",94.1,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2013","2013",94.5,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2014","2014",93.2,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2015","2015",93.7,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2016","2016",94.7,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2017","2017",94.1,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2018","2018",94.2,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2019","2019",92.8,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2020","2020",93,,
